Area,Compactness,Eccentricity,Class
672,1.2257596094369656,0.548783220529147,Negative for intraepithelial lesion
718,1.5185772563787805,0.6621507841858445,Negative for intraepithelial lesion
390,1.0560390536694793,0.6067298679794675,Negative for intraepithelial lesion
517,1.7833796835330582,0.8428839761105343,Negative for intraepithelial lesion
452,1.2375440186261937,0.5446066318406969,Negative for intraepithelial lesion
547,1.530492370055749,0.8476956380127659,Negative for intraepithelial lesion
735,1.1597444403223396,0.7772202730714214,Negative for intraepithelial lesion
570,1.4052105859570239,0.871103437400072,Negative for intraepithelial lesion
568,1.1015035126846704,0.720707859183523,Negative for intraepithelial lesion
560,1.10860862652355,0.6677553345144183,Negative for intraepithelial lesion
383,1.082605999142656,0.7280589258156656,Negative for intraepithelial lesion
628,1.2867350963365654,0.7694914533685958,Negative for intraepithelial lesion
745,1.3139791906744203,0.6527653873843083,Negative for intraepithelial lesion
625,2.3425192954935388,0.8078611654831238,Negative for intraepithelial lesion
1079,1.0974015384433669,0.610937025051187,Negative for intraepithelial lesion
404,1.1432300661046,0.5928587636667458,Negative for intraepithelial lesion
782,1.4082849241617255,0.5411906328507543,Negative for intraepithelial lesion
478,1.0860694145970293,0.6096509783091586,Negative for intraepithelial lesion
653,1.3929236838169439,0.8646530947555146,Negative for intraepithelial lesion
340,1.2594318340716293,0.8735617953849737,Negative for intraepithelial lesion
540,1.3771182895374199,0.7664789608354338,Negative for intraepithelial lesion
629,1.0945088017416,0.6430142349168441,Negative for intraepithelial lesion
512,1.1860392842119831,0.8144751093300711,Negative for intraepithelial lesion
297,1.0954542257087996,0.7505811153902143,Negative for intraepithelial lesion
903,1.1166998617350876,0.4594970057110555,Negative for intraepithelial lesion
909,1.3404396873883941,0.36024562333749793,Negative for intraepithelial lesion
1505,1.9814261968498876,0.8045730521310003,Negative for intraepithelial lesion
2554,1.895561266038111,0.6449793930951206,Negative for intraepithelial lesion
763,1.3159076697049474,0.561223896352218,Negative for intraepithelial lesion
1825,2.2535733235470823,0.9169151137352928,Negative for intraepithelial lesion
960,1.0880520555136106,0.47203992150028745,Negative for intraepithelial lesion
561,1.2870674589458984,0.8572161904289926,Negative for intraepithelial lesion
462,1.2277353576172414,0.711171675043666,Negative for intraepithelial lesion
589,1.2842854626838636,0.7971159888990351,Negative for intraepithelial lesion
846,1.1449189328299327,0.7026703740131529,Negative for intraepithelial lesion
1046,1.3280906911642036,0.4853722072820646,Negative for intraepithelial lesion
650,1.3537269656255027,0.7835461753831294,Negative for intraepithelial lesion
677,1.5878282752388913,0.5015108270590414,Negative for intraepithelial lesion
747,1.2749116980726023,0.6984027138764836,Negative for intraepithelial lesion
1126,1.1877558309326486,0.6851950239521529,Negative for intraepithelial lesion
1367,1.9142546473705844,0.853010021765353,Negative for intraepithelial lesion
1355,1.9260427817569254,0.8855002915993397,Negative for intraepithelial lesion
350,1.038937710348042,0.19623122824461844,Negative for intraepithelial lesion
1779,2.5757982133236683,0.7233480731862459,Negative for intraepithelial lesion
1243,1.8741137291681276,0.8404445582149261,Negative for intraepithelial lesion
657,1.3693135507384067,0.7161747550724187,Negative for intraepithelial lesion
301,1.0256056587778115,0.5414775276172409,Negative for intraepithelial lesion
384,1.2290735789929257,0.8423077140211017,Negative for intraepithelial lesion
1135,1.597642476075941,0.6640925645441635,Negative for intraepithelial lesion
846,1.7059069662233448,0.7036726467398304,Negative for intraepithelial lesion
356,1.3459872880685118,0.8895897173673909,Negative for intraepithelial lesion
746,1.2248156994139983,0.8176061472619376,Negative for intraepithelial lesion
560,1.2800929174897233,0.8821634345737731,Negative for intraepithelial lesion
330,1.3097647814759232,0.9087093782208663,Negative for intraepithelial lesion
1152,1.8111710086244508,0.6631456483502108,Negative for intraepithelial lesion
504,1.3946201680826222,0.879450824947679,Negative for intraepithelial lesion
578,1.2186725109010075,0.5398702461901966,Negative for intraepithelial lesion
545,1.0612840800473886,0.5519305565819033,Negative for intraepithelial lesion
1071,1.1332267368735887,0.7455074643982185,Negative for intraepithelial lesion
864,1.1379656281229875,0.7071935858839232,Negative for intraepithelial lesion
795,1.2552357605942914,0.643805499827264,Negative for intraepithelial lesion
1109,2.8680580229694637,0.899828165724518,Negative for intraepithelial lesion
669,1.1250877760308982,0.69805609147371,Negative for intraepithelial lesion
273,1.122002668360721,0.7407828610912043,Negative for intraepithelial lesion
2153,2.470811102794807,0.7282811468871662,Negative for intraepithelial lesion
695,1.2380208803289507,0.550529071697588,Negative for intraepithelial lesion
661,1.1035107318670874,0.7590934858742553,Negative for intraepithelial lesion
588,1.7254032165696314,0.7705653381333538,Negative for intraepithelial lesion
630,1.1065792667433845,0.3931199873837405,Negative for intraepithelial lesion
1311,1.9575232500391688,0.8899290243771552,Negative for intraepithelial lesion
1596,1.5371312976299636,0.895232542112717,Negative for intraepithelial lesion
661,1.1002366207768024,0.6959498048812316,Negative for intraepithelial lesion
426,1.2437678951650424,0.7704273378898436,Negative for intraepithelial lesion
473,1.0816876872052688,0.6696416286128217,Negative for intraepithelial lesion
616,1.6059775781854826,0.6826649892254788,Negative for intraepithelial lesion
758,1.1245542952274323,0.6290680463607408,Negative for intraepithelial lesion
1160,1.0846255925805488,0.49009349625597204,Negative for intraepithelial lesion
540,1.0650225752527491,0.45882760222062974,Negative for intraepithelial lesion
821,1.251717837526985,0.8182275332888728,Negative for intraepithelial lesion
576,1.0802682305291496,0.43694366322389466,Negative for intraepithelial lesion
483,1.3442115006896296,0.8634543251555516,Negative for intraepithelial lesion
256,1.0261682605364733,0.7032681722419983,Negative for intraepithelial lesion
788,1.5111262918558772,0.8557850880108702,Negative for intraepithelial lesion
1113,1.3410349090165037,0.5915484547288183,Negative for intraepithelial lesion
851,1.2097284517939721,0.6238866391343023,Negative for intraepithelial lesion
844,1.853962887306174,0.8409559742421123,Negative for intraepithelial lesion
551,1.784396212781808,0.8426251874459376,Negative for intraepithelial lesion
534,1.1282597696609051,0.7017402058592169,Negative for intraepithelial lesion
525,1.1169057441196706,0.7131205084153599,Negative for intraepithelial lesion
670,1.2902160389215085,0.8008279916604448,Negative for intraepithelial lesion
466,2.087696582758323,0.8933591976469208,Negative for intraepithelial lesion
524,1.2973315496533397,0.6366328493894895,Negative for intraepithelial lesion
362,1.1377216248653461,0.6012262908622368,Negative for intraepithelial lesion
584,1.0998229184585517,0.724453704934799,Negative for intraepithelial lesion
433,1.198940380541896,0.8458308451607788,Negative for intraepithelial lesion
460,1.0640374896296452,0.5389823332287357,Negative for intraepithelial lesion
617,1.1357603429158896,0.3651189189458698,Negative for intraepithelial lesion
792,1.166325643296812,0.7583423889358263,Negative for intraepithelial lesion
602,1.164060034021887,0.7634561841753639,Negative for intraepithelial lesion
605,1.0813165856861189,0.649935905673151,Negative for intraepithelial lesion
473,1.242599178322271,0.7977443909705121,Negative for intraepithelial lesion
612,1.5728521559684547,0.7057195859847005,Negative for intraepithelial lesion
854,2.6783789963023548,0.47566213466087637,Negative for intraepithelial lesion
5070,3.7469381729044438,0.7892213481219306,Negative for intraepithelial lesion
2249,3.6910145876049167,0.4372747611436676,Negative for intraepithelial lesion
1167,2.732135026595155,0.6280693607865931,Negative for intraepithelial lesion
727,1.2591847894659802,0.8427404208257091,Negative for intraepithelial lesion
819,1.283023569169389,0.8509662421462799,Negative for intraepithelial lesion
793,1.1978384859580515,0.5992549298069578,Negative for intraepithelial lesion
1090,1.220497597657394,0.5109104539806355,Negative for intraepithelial lesion
732,1.295271993892298,0.810430754052979,Negative for intraepithelial lesion
1195,1.274942550435546,0.5278412139090077,Negative for intraepithelial lesion
906,1.9487776741526441,0.8369662017809961,Negative for intraepithelial lesion
883,1.3334583744429562,0.8006126433197774,Negative for intraepithelial lesion
950,3.92664022836678,0.8870280160373836,Negative for intraepithelial lesion
3093,2.4758060648536735,0.728333076916486,Negative for intraepithelial lesion
424,1.0424386991785586,0.5176500533947681,Negative for intraepithelial lesion
332,1.0422328379149122,0.6502036395644888,Negative for intraepithelial lesion
1054,1.6434776672652938,0.8114368423634593,Negative for intraepithelial lesion
751,1.1847582684020435,0.7826430085220536,Negative for intraepithelial lesion
2343,6.675778721153747,0.8057878587883786,Negative for intraepithelial lesion
628,1.2311391701782004,0.6716478020557659,Negative for intraepithelial lesion
350,1.0676881088349321,0.6574977561491955,Negative for intraepithelial lesion
680,1.1068878212857176,0.6863983061055468,Negative for intraepithelial lesion
845,1.205801339380721,0.7350027974126276,Negative for intraepithelial lesion
436,1.7645725224731794,0.7864178929309174,Negative for intraepithelial lesion
612,1.6305758654778784,0.5290419590073546,Negative for intraepithelial lesion
707,1.0774797368705862,0.5770888472202279,Negative for intraepithelial lesion
636,1.1156293720897248,0.6395404514227614,Negative for intraepithelial lesion
641,1.1403320437827094,0.6067050443121415,Negative for intraepithelial lesion
771,1.8662674512068642,0.9039223292819851,Negative for intraepithelial lesion
3115,6.714120883107299,0.7784062134760041,Negative for intraepithelial lesion
2961,2.6516044639962124,0.6506284214540792,Negative for intraepithelial lesion
3690,5.118984937949769,0.7685505076220678,Negative for intraepithelial lesion
4892,2.9675850536995867,0.8762727358636545,Negative for intraepithelial lesion
325,1.130244085636925,0.8321381818734823,Negative for intraepithelial lesion
524,1.232386794379084,0.8596739905096366,Negative for intraepithelial lesion
635,1.5483500896316018,0.9084074986042746,Negative for intraepithelial lesion
554,1.1170115070234685,0.5800543852137026,Negative for intraepithelial lesion
490,1.5469479663218273,0.9283514192086314,Negative for intraepithelial lesion
401,1.198038727510447,0.8414384748245198,Negative for intraepithelial lesion
724,1.1884316625216191,0.6697958576651466,Negative for intraepithelial lesion
514,1.1188953031084434,0.2860362027618318,Negative for intraepithelial lesion
1091,2.4296131297958112,0.8223810254715214,Negative for intraepithelial lesion
456,1.0827845280045028,0.6560269794287399,Negative for intraepithelial lesion
560,1.2605329614642287,0.841547584886516,Negative for intraepithelial lesion
701,1.153691077621129,0.7238224145877187,Negative for intraepithelial lesion
835,1.2509340971489655,0.46549985228146623,Negative for intraepithelial lesion
702,1.1622098373349388,0.754088153916437,Negative for intraepithelial lesion
806,1.5912675241740633,0.8292456853699599,Negative for intraepithelial lesion
625,1.3421132847438568,0.8448099297344098,Negative for intraepithelial lesion
377,1.1177590290866206,0.7170379109500038,Negative for intraepithelial lesion
289,1.0365660934535976,0.6001896176055641,Negative for intraepithelial lesion
718,1.0918651802921884,0.7067144144626054,Negative for intraepithelial lesion
855,1.2092116462899667,0.6919443097172873,Negative for intraepithelial lesion
1175,1.3343986293539611,0.8085987862351414,Negative for intraepithelial lesion
1312,2.0966534187582964,0.765365987309336,Negative for intraepithelial lesion
318,1.8439481317328066,0.9071413600115463,Negative for intraepithelial lesion
646,1.090391188437688,0.737364511440164,Negative for intraepithelial lesion
646,1.187509208841109,0.6559240272801552,Negative for intraepithelial lesion
559,1.4467574983668716,0.8193215506071154,Negative for intraepithelial lesion
614,1.381791576707925,0.7504899343637024,Negative for intraepithelial lesion
319,1.2083498934820571,0.8606314131399524,Negative for intraepithelial lesion
768,1.3764080665914253,0.6561644150862975,Negative for intraepithelial lesion
404,1.2895295205831978,0.3609359137562445,Negative for intraepithelial lesion
640,1.2515156810921275,0.7080754430202577,Negative for intraepithelial lesion
324,1.022649671107721,0.3984433692031066,Negative for intraepithelial lesion
725,1.8378088230620397,0.6737074445865154,Negative for intraepithelial lesion
852,1.1661885281120727,0.566241893011577,Negative for intraepithelial lesion
625,1.107268173292539,0.589592376071411,Negative for intraepithelial lesion
586,1.1248423780514314,0.41038810355853983,Negative for intraepithelial lesion
723,1.27188648321816,0.565546564554949,Negative for intraepithelial lesion
745,1.5527512132547037,0.6420969489929016,Negative for intraepithelial lesion
285,1.2357766830004466,0.7119459378763444,Negative for intraepithelial lesion
1678,9.730132623001643,0.7227729888471112,Negative for intraepithelial lesion
383,1.1002484437745588,0.7267586743552792,Negative for intraepithelial lesion
245,1.2267340509208722,0.8261437015132513,Negative for intraepithelial lesion
413,1.8407116825072125,0.847911189252416,Negative for intraepithelial lesion
241,1.0460373186169958,0.6050094724185474,Negative for intraepithelial lesion
435,1.3773223320822081,0.8688786917646912,Negative for intraepithelial lesion
431,1.1455910551509354,0.7113046250440777,Negative for intraepithelial lesion
4901,2.0194826281784364,0.892739630689657,Negative for intraepithelial lesion
3065,4.92203504955736,0.588998528915872,Negative for intraepithelial lesion
796,1.2374134733362263,0.815004227001199,Negative for intraepithelial lesion
898,1.3568593245972833,0.7675530907949907,Negative for intraepithelial lesion
1721,2.6259647739057947,0.8902997541693881,Negative for intraepithelial lesion
1569,2.145638488634952,0.8852340375123624,Negative for intraepithelial lesion
430,1.141191984542107,0.7830592331245515,Negative for intraepithelial lesion
1405,2.6249318162876283,0.9017813589442695,Negative for intraepithelial lesion
455,1.1244797275782246,0.7380433703567185,Negative for intraepithelial lesion
668,1.1188348382816742,0.7326724575330849,Negative for intraepithelial lesion
588,1.1561253916067469,0.7569776996327641,Negative for intraepithelial lesion
836,1.1219974521287888,0.7698624146424051,Negative for intraepithelial lesion
782,1.1994755265221142,0.3055245067943803,Negative for intraepithelial lesion
841,1.1395278867119878,0.4719015551627929,Negative for intraepithelial lesion
528,2.5789680002102835,0.6974883797885858,Negative for intraepithelial lesion
568,1.1308038487399958,0.676125255268254,Negative for intraepithelial lesion
482,1.046037323228815,0.40460317867874634,Negative for intraepithelial lesion
955,1.0891207398617744,0.4219448167827157,Negative for intraepithelial lesion
480,1.7558131438440396,0.7261268841202952,Negative for intraepithelial lesion
545,2.256923621486792,0.8289824754249928,Negative for intraepithelial lesion
728,1.350552622287047,0.5630506886464075,Negative for intraepithelial lesion
1342,2.387392079168598,0.7573443217360554,Negative for intraepithelial lesion
875,1.142519422540889,0.621581906854522,Negative for intraepithelial lesion
822,1.1483315308098685,0.68181437227385,Negative for intraepithelial lesion
2366,3.439924907665989,0.8634510971445984,Negative for intraepithelial lesion
463,1.4946924585482437,0.796977532658714,Negative for intraepithelial lesion
2359,1.9008569478820678,0.9041354838349717,Negative for intraepithelial lesion
864,1.1843478673675836,0.6255033867723928,Negative for intraepithelial lesion
2497,2.8842304206911735,0.9270379673722123,Negative for intraepithelial lesion
838,1.3537320647324393,0.56227883772384,Negative for intraepithelial lesion
1019,1.4295154127844323,0.636088645572727,Negative for intraepithelial lesion
680,1.1585247844021764,0.7307105411877818,Negative for intraepithelial lesion
1924,3.592929321633203,0.6941687851774748,Negative for intraepithelial lesion
444,1.5004632898252765,0.6724165306434797,Negative for intraepithelial lesion
444,1.0792150327756538,0.4384977226536316,Negative for intraepithelial lesion
582,1.1568577944208147,0.3134644958941295,Negative for intraepithelial lesion
711,1.1562360484204601,0.7372499746528696,Negative for intraepithelial lesion
345,1.05713129230147,0.5936784210902722,Negative for intraepithelial lesion
433,1.1066315707520775,0.7168715955323212,Negative for intraepithelial lesion
708,1.0866576550823532,0.3875834157904071,Negative for intraepithelial lesion
858,1.812190132150214,0.3551473431009709,Negative for intraepithelial lesion
430,1.0184493244785344,0.3182743450685146,Negative for intraepithelial lesion
1685,3.5761843624732053,0.9171646171440923,Negative for intraepithelial lesion
4192,5.148054978111823,0.6704576127738975,Negative for intraepithelial lesion
6820,2.9428848863775032,0.6393114752370304,Negative for intraepithelial lesion
3530,4.403441073051289,0.8481142242494178,Negative for intraepithelial lesion
6344,3.1390683649696065,0.5555218144925415,Negative for intraepithelial lesion
7079,1.9900832062993068,0.6359427890497612,Negative for intraepithelial lesion
1187,1.2682118168722214,0.6037835448477441,Negative for intraepithelial lesion
751,1.3403197562356806,0.5743678847763467,Negative for intraepithelial lesion
358,1.1660065249711515,0.5501837852200822,Negative for intraepithelial lesion
790,1.1895282397025317,0.5597665070353114,Negative for intraepithelial lesion
1079,1.6438709897236237,0.8207592679417602,Negative for intraepithelial lesion
1230,1.6954441455981337,0.8006323419151233,Negative for intraepithelial lesion
631,1.1584038785073794,0.6372358091734031,Negative for intraepithelial lesion
473,1.1135279118058727,0.7084874538066811,Negative for intraepithelial lesion
287,1.0076651977458229,0.44496288533057493,Negative for intraepithelial lesion
2430,2.935955049281635,0.6872286089266987,Negative for intraepithelial lesion
7788,1.7693411598437832,0.8479754029018138,Negative for intraepithelial lesion
342,1.029813909881649,0.3728036468028889,Negative for intraepithelial lesion
685,1.3545915872643852,0.8829441873346267,Negative for intraepithelial lesion
329,1.5590325023289309,0.945169693268253,Negative for intraepithelial lesion
807,1.858811285038815,0.8013964997824554,Negative for intraepithelial lesion
3720,3.4269628775853924,0.6462095191912474,Negative for intraepithelial lesion
4999,2.564589487479167,0.7880540647812248,Negative for intraepithelial lesion
6596,6.942493727329547,0.5670005017351885,Negative for intraepithelial lesion
766,1.3636161389355954,0.2604893750093085,Negative for intraepithelial lesion
475,1.201007897836824,0.8356196771861056,Negative for intraepithelial lesion
691,1.3019377842069706,0.7960132955859897,Negative for intraepithelial lesion
905,1.3880167561956922,0.5367202938218534,Negative for intraepithelial lesion
1138,1.801566326734165,0.607096607516865,Negative for intraepithelial lesion
856,1.622877161710159,0.782826372067642,Negative for intraepithelial lesion
518,1.1256085871069896,0.781163167096272,Negative for intraepithelial lesion
825,1.591938755423938,0.7506696779331345,Negative for intraepithelial lesion
693,1.1942916086519235,0.7689532242343347,Negative for intraepithelial lesion
527,1.1063856608146756,0.6352692601109697,Negative for intraepithelial lesion
317,1.091549853119354,0.6145190214415268,Negative for intraepithelial lesion
3864,5.931298152664453,0.6171429355459198,Negative for intraepithelial lesion
298,1.0165362311744057,0.33399559715600574,Negative for intraepithelial lesion
1276,4.117082988165357,0.870146315986428,Negative for intraepithelial lesion
255,1.0513060331109971,0.6672552700942939,Negative for intraepithelial lesion
480,1.3629094250388671,0.8770075250385182,Negative for intraepithelial lesion
781,1.8964263437743407,0.7469019632898195,Negative for intraepithelial lesion
453,1.2521274684948567,0.7770753763175986,Negative for intraepithelial lesion
4464,2.400966606951944,0.7360005847412717,Negative for intraepithelial lesion
7809,4.093397770985078,0.6726228424400844,Negative for intraepithelial lesion
477,2.454528247845785,0.7713137211025516,Negative for intraepithelial lesion
484,1.2785627649528475,0.7590818489894525,Negative for intraepithelial lesion
322,1.0477692358124293,0.43827489094287314,Negative for intraepithelial lesion
1615,3.4791685878744043,0.710258917509619,Negative for intraepithelial lesion
920,1.3706649277671685,0.7555205796477273,Negative for intraepithelial lesion
765,1.4914477222154023,0.8863117203980811,Negative for intraepithelial lesion
662,1.1924308355035886,0.7824559581152776,Negative for intraepithelial lesion
655,1.8396663021851658,0.5965185890463416,Negative for intraepithelial lesion
2571,4.796245426676375,0.7211392088509455,Negative for intraepithelial lesion
638,1.3449433707203953,0.8011141613348051,Negative for intraepithelial lesion
376,2.975371827972646,0.7993379140759359,Negative for intraepithelial lesion
687,2.718491699409245,0.8288675076764007,Negative for intraepithelial lesion
707,1.0752672126057754,0.5069093338860575,Negative for intraepithelial lesion
808,1.1236012576271694,0.47346078378347606,Negative for intraepithelial lesion
770,1.5169709944713532,0.8247090734253205,Negative for intraepithelial lesion
572,1.6459202395603358,0.9486094872673145,Negative for intraepithelial lesion
352,1.1167700474105844,0.7996012212859455,Negative for intraepithelial lesion
915,1.7797867803260983,0.8112064739683064,Negative for intraepithelial lesion
880,2.567775782756267,0.6846408895571068,Negative for intraepithelial lesion
878,1.0846914090436035,0.5519603496506795,Negative for intraepithelial lesion
436,1.052586258709239,0.4263598554106943,Negative for intraepithelial lesion
347,1.3022330340893122,0.5999514077307209,Negative for intraepithelial lesion
1536,4.276940402843984,0.9271518161301532,Negative for intraepithelial lesion
2212,11.759449427653255,0.8128398758863832,Negative for intraepithelial lesion
574,1.3724683955691659,0.7466231310301658,Negative for intraepithelial lesion
862,1.095044689626937,0.5613638181305827,Negative for intraepithelial lesion
308,1.0872464080749713,0.6688435324653698,Negative for intraepithelial lesion
420,1.1308165609649097,0.6119020561325804,Negative for intraepithelial lesion
456,1.0894655939219196,0.6292637816588075,Negative for intraepithelial lesion
603,1.2245005515884801,0.6028700931622641,Negative for intraepithelial lesion
273,1.0388529926561314,0.5436112632211172,Negative for intraepithelial lesion
370,1.0520918094469323,0.5113922634758592,Negative for intraepithelial lesion
252,1.0213084470581673,0.42892845480601155,Negative for intraepithelial lesion
520,1.235185732636053,0.6815128030860262,Negative for intraepithelial lesion
857,2.1890078403149023,0.8906581816194891,Negative for intraepithelial lesion
3299,3.7002845085705225,0.8105186319557232,Negative for intraepithelial lesion
473,1.3756866838147253,0.7527417159195676,Negative for intraepithelial lesion
467,1.3679482908784186,0.8601433025042716,Negative for intraepithelial lesion
844,2.442573007099997,0.8583320699879816,Negative for intraepithelial lesion
2686,5.347806915469214,0.8216938861123803,Negative for intraepithelial lesion
753,1.6746503797265966,0.665320655395011,Negative for intraepithelial lesion
530,1.1923216993544226,0.6700914035368019,Negative for intraepithelial lesion
4923,7.317010107863621,0.6237645630008734,Negative for intraepithelial lesion
323,0.9996450287674951,0.5346807791868086,Negative for intraepithelial lesion
636,1.3313980839498638,0.7239655048840108,Negative for intraepithelial lesion
1344,2.1676729111055884,0.8967824508611617,Negative for intraepithelial lesion
566,1.516031573356205,0.8659488943058725,Negative for intraepithelial lesion
772,1.5932945316423697,0.7453296095539977,Negative for intraepithelial lesion
807,1.8402747717526295,0.7913934509730072,Negative for intraepithelial lesion
536,1.0791041515734052,0.5101876467921133,Negative for intraepithelial lesion
705,1.049525457053438,0.430608118785109,Negative for intraepithelial lesion
919,1.442169710513149,0.6229192080655115,Negative for intraepithelial lesion
526,1.042529035729952,0.4208030437131081,Negative for intraepithelial lesion
508,1.0642879727201862,0.4992206602169758,Negative for intraepithelial lesion
760,1.280087649814139,0.8056575434995338,Negative for intraepithelial lesion
425,1.3346205421500303,0.7597034031382224,Negative for intraepithelial lesion
602,1.193307371635698,0.7361190606276046,Negative for intraepithelial lesion
438,1.1008511323144166,0.4806462312968681,Negative for intraepithelial lesion
807,1.1822921389717915,0.8135663953481209,Negative for intraepithelial lesion
861,1.2790694509904643,0.8377926796661623,Negative for intraepithelial lesion
1257,1.1109053317220552,0.5642172232284612,Negative for intraepithelial lesion
352,1.2720705294810704,0.871397443783668,Negative for intraepithelial lesion
432,1.2441663755064163,0.8634537380094652,Negative for intraepithelial lesion
4697,5.616556262516959,0.7183186167489873,Negative for intraepithelial lesion
1757,2.8409473773758767,0.6616989681045812,Negative for intraepithelial lesion
3813,4.537389258610524,0.8331939230581078,Negative for intraepithelial lesion
1642,1.3038685737226734,0.7390639707800157,Negative for intraepithelial lesion
1975,1.5007726824145278,0.7543165868348111,Negative for intraepithelial lesion
1275,1.8574058903611061,0.7143193199780077,Negative for intraepithelial lesion
1078,2.299896861995122,0.8382442630428654,Negative for intraepithelial lesion
1142,1.14570320249063,0.5469791077108382,Negative for intraepithelial lesion
542,1.6858164423668685,0.760892856794549,Negative for intraepithelial lesion
910,1.4564329355023085,0.8538313085960145,Negative for intraepithelial lesion
385,1.0872458848300304,0.6433273128382128,Negative for intraepithelial lesion
1878,2.7152266592703675,0.6295062448813566,Negative for intraepithelial lesion
2217,4.38460291870771,0.5307674505862958,Negative for intraepithelial lesion
640,1.1281950836013728,0.7114522609872215,Negative for intraepithelial lesion
331,1.2972236066667486,0.8447478974281912,Negative for intraepithelial lesion
276,1.0275611164049572,0.4877856795423176,Negative for intraepithelial lesion
4794,6.791240055932168,0.7722940161886812,Negative for intraepithelial lesion
461,1.1561841964403736,0.49157395362661643,Negative for intraepithelial lesion
423,1.0517180349623596,0.09749963921550656,Negative for intraepithelial lesion
629,1.4526430835687927,0.5176627478200064,Negative for intraepithelial lesion
765,2.066708866508379,0.8864348313683171,Negative for intraepithelial lesion
749,1.1509861360034122,0.7147047940750861,Negative for intraepithelial lesion
1212,2.173036064818112,0.7658183079434143,Negative for intraepithelial lesion
1321,1.690906886275882,0.5139582578306235,Negative for intraepithelial lesion
2569,4.839451017320934,0.8916188124727444,Negative for intraepithelial lesion
5387,4.287121949136835,0.6991503633648252,Negative for intraepithelial lesion
1134,1.8047205584834278,0.7652035980644504,Negative for intraepithelial lesion
934,1.176251843179591,0.5396903278300061,Negative for intraepithelial lesion
636,1.177567087656865,0.7879579696164716,Negative for intraepithelial lesion
8160,1.701674467535516,0.8567969725631837,Negative for intraepithelial lesion
445,1.173629171180791,0.4648805325563409,Negative for intraepithelial lesion
824,1.9735648354332702,0.9078460634688075,Negative for intraepithelial lesion
5342,5.727592489950674,0.6316443867836061,Negative for intraepithelial lesion
1848,3.3586551201153543,0.9008836721434785,Negative for intraepithelial lesion
6737,5.653291290648113,0.5730677035909987,Negative for intraepithelial lesion
3356,5.992619987832293,0.8464008128559645,Negative for intraepithelial lesion
3602,5.653092447896004,0.7797030183505699,Negative for intraepithelial lesion
880,2.549954218465044,0.8600390684638806,Negative for intraepithelial lesion
578,1.2160701935053393,0.7328455535755368,Negative for intraepithelial lesion
613,1.227869038041565,0.5432775811295761,Negative for intraepithelial lesion
210,1.0033217988067338,0.39683003711953146,Negative for intraepithelial lesion
2994,3.4297320092207793,0.7364352029480986,Negative for intraepithelial lesion
1747,1.7764151809555824,0.8615800053376287,Negative for intraepithelial lesion
814,1.264716108693698,0.7918698177539427,Negative for intraepithelial lesion
370,1.1868125708173205,0.8390409856210954,Negative for intraepithelial lesion
959,2.6024736912615265,0.9446647570550885,Negative for intraepithelial lesion
875,1.9237181600895457,0.7821535852534602,Negative for intraepithelial lesion
453,1.129444311270374,0.7147967279265179,Negative for intraepithelial lesion
2688,9.221634964461103,0.6302525859925463,Negative for intraepithelial lesion
1522,2.7417464148766926,0.9137747762955365,Negative for intraepithelial lesion
5569,5.974582651263802,0.41572867321308876,Negative for intraepithelial lesion
2722,5.4628663474535895,0.852683267086897,Negative for intraepithelial lesion
4453,8.066975028744569,0.6076819342200861,Negative for intraepithelial lesion
434,1.070994589580241,0.6395981032988812,Negative for intraepithelial lesion
469,1.2502676170694291,0.8275545616099947,Negative for intraepithelial lesion
562,1.084038871576315,0.48088005887645247,Negative for intraepithelial lesion
2441,3.6259853648205445,0.751632963234841,Negative for intraepithelial lesion
1622,1.8832762475138252,0.8568815135225711,Negative for intraepithelial lesion
632,1.075635651927769,0.6664854926471923,Negative for intraepithelial lesion
219,1.0157002940225504,0.6571778701664729,Negative for intraepithelial lesion
422,1.0639088106372052,0.5685984160218484,Negative for intraepithelial lesion
401,1.0508607365244247,0.5730666725188008,Negative for intraepithelial lesion
564,1.1599229149266954,0.7965699143099227,Negative for intraepithelial lesion
4460,3.2142131967881746,0.8721735609156659,Negative for intraepithelial lesion
575,1.1025182301062333,0.5458129607588615,Negative for intraepithelial lesion
824,1.1404457662946001,0.6824388480580051,Negative for intraepithelial lesion
555,1.1002346713631919,0.6822182687741397,Negative for intraepithelial lesion
315,1.307476910591538,0.6693436838351228,Negative for intraepithelial lesion
1231,2.3786751464549467,0.40261985718144966,Negative for intraepithelial lesion
378,1.206348256748073,0.854809076188096,Negative for intraepithelial lesion
728,1.635669670746277,0.5429240513738817,Negative for intraepithelial lesion
3050,4.957273635266809,0.38594660821052634,Negative for intraepithelial lesion
1064,3.2712263761510827,0.7115039276056437,Negative for intraepithelial lesion
320,1.1397196825401865,0.6718995247954066,Negative for intraepithelial lesion
338,1.0496158014345973,0.29568647818466187,Negative for intraepithelial lesion
533,1.1456477347215226,0.7695150665048873,Negative for intraepithelial lesion
3273,2.887066889023393,0.7967638117602361,Negative for intraepithelial lesion
607,1.7709386272602299,0.7108892791685711,Negative for intraepithelial lesion
907,1.2162749281125658,0.4366989677646289,Negative for intraepithelial lesion
2384,4.10817010095733,0.8952241138115129,Negative for intraepithelial lesion
880,1.1528830583442538,0.6503347508879518,Negative for intraepithelial lesion
1018,1.6825415547032707,0.8077149833976022,Negative for intraepithelial lesion
